"TABLE_NAME","CONSTRAINT_NAME","TABLE_NAME_REF","FKCOLUMNNAME","HASINDEX","WEIGHT"
"SCH035","FK_SCH035_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"SCH035","FK_SCH035_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH035","FK_SCH035_SYS012","SYS012","SYS012_PHYSICIAN_SPEC_ID","Y","64"
"SCH036","FK_SCH036_SCH020","SCH020","SCH020_SCHEDULE_TIME_PERIOD_ID","Y","64"
"SCH036","FK_SCH036_SCH035","SCH035","SCH035_WAITING_LIST_ID","Y","64"
"SCH037","FK_SCH037_SCH001_1","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH037","FK_SCH037_SCH001_2","SCH001","SCH001_SCHEDULE_CHILD_ID","Y","256"
"SCH038","FK_SCH038_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH039","FK_SCH039_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SCH039","FK_SCH039_ADM138","ADM138","ADM138_EXAMINATION_ID","Y","576"
"SCH039","FK_SCH039_SCH038","SCH038","SCH038_COMMON_CPT_EXAM_ID","Y","64"
"SCH041","FK_SCH041_SCH025","SCH025","SCH025_TIME_BLOCK_ID","Y","2048"
"SCH043","FK_SCH043_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH043","FK_SCH043_SCH042","SCH042","SCH042_CONF_GROUP_ID","Y","64"
"SCH044","FK_SCH044_SCH010","SCH010","SCH010_LOCK_STATUS_ID","Y","64"
"SCH044","FK_SCH044_SCH042","SCH042","SCH042_CONF_GROUP_ID","Y","64"
"SCH045","FK_SCH045_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"SCH045","FK_SCH045_SCH042","SCH042","SCH042_CONF_GROUP_ID","Y","64"
"SCH046","FK_SCH046_SCH042","SCH042","SCH042_CONF_GROUP_ID","Y","64"
"SCH046","FK_SCH046_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"SCH047","FK_SCH047_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SCH047","FK_SCH047_SCH042","SCH042","SCH042_CONF_GROUP_ID","Y","64"
"SCH048","FK_SCH048_SCH033","SCH033","SCH033_ACCESS_GROUP_ID","Y","64"
"SCH048","FK_SCH048_SCH042","SCH042","SCH042_CONF_GROUP_ID","Y","64"
"SCH048","FK_SCH048_SYS019","SYS019","SCH033_ACCESS_GROUP_ID","Y","128"
"SCH049","FK_SCH049_SCH013","SCH013","SCH013_TASK_STRUCTURE_MODEL_ID","Y","64"
"SCH050","FK_SCH050_SCH025","SCH025","SCH025_TIME_BLOCK_ID","Y","2048"
"SCH051","FK_SCH051_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH053","FK_SCH053_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH054","FK_SCH054_SUR009","SUR009","SUR009_SURGERY_TYPE_ID","Y","64"
"SCH054","FK_SCH054_SUR010","SUR010","SUR010_SURGERY_CLASSIF_ID","Y","64"
"SCH054","FK_SCH054_SUR011","SUR011","SUR011_SURGERY_POSITION_ID","Y","64"
"SCH054","FK_SCH054_SUR021","SUR021","SUR021_INCISION_TYPE_ID","Y","64"
"SCH054","FK_SCH054_SYS061","SYS061","SYS061_MEDICALTEAM_ID","Y","128"
"SCH056","FK_SCH056_SUR011","SUR011","SUR011_SURGERY_POSITION_ID","Y","64"
"SCH057","FK_SCH057_SCH003","SCH003","SCH003_LOCK_ID","Y","360448"
"SCH057","FK_SCH057_SUR013","SUR013","SUR013_SCH_TRANSFER_REASON_ID","Y","64"
"SCH057","FK_SCH057_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH064","FK_SCH064_SCH010","SCH010","SCH010_LOCK_STATUS_ID","Y","64"
"SCH064","FK_SCH064_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH065","FK_SCH065_SCH010_1","SCH010","SCH010_CURRENT_ID","Y","64"
"SCH065","FK_SCH065_SCH010_2","SCH010","SCH010_PREVIOUS_ID","Y","64"
"SCH065","FK_SCH065_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH066","FK_SCH066_EIR001","EIR001","EIR001_MPI","Y","524288"
"SCH066","FK_SCH066_SCH066","SCH066","SCH066_EMAIL_LOG_ID","Y","704512"
"SCH069","FK_SCH069_ADM001","ADM001","ADM001_HMO_ID","Y","512"
"SCH069","FK_SCH069_SCH068","SCH068","SCH068_GROUP_ID","Y","64"
"SCH070","FK_SCH070_SCH068","SCH068","SCH068_GROUP_ID","Y","64"
"SCH070","FK_SCH070_SCH068_2","SCH068","SCH068_PARENT_GROUP_ID","Y","64"
"SCH071","FK_SCH071_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH071","FK_SCH071_SCH071","SCH071","SCH071_SELECTIVIT_PARENT_ID","Y","64"
"SCH072","FK_SCH072_SCH068","SCH068","SCH068_GROUP_ID","Y","64"
"SCH072","FK_SCH072_SCH071","SCH071","SCH071_SCHEDULE_SELECTIVIT_ID","Y","64"
"SCH073","FK_SCH073_SCH003","SCH003","SCH003_LOCK_PROTOCOL_ID","Y","360448"
"SCH073","FK_SCH073_SCH003_2","SCH003","SCH003_LOCK_EXAM_ID","Y","360448"
"SCH074","FK_SCH074_ADM154","ADM154","ADM154_CHECKUP_PROT_CPT_ID","Y","128"
"SCH074","FK_SCH074_ADM307","ADM307","ADM307_CHECKUP_PROT_EXAM_ID","Y","64"
"SCH074","FK_SCH074_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH074","FK_SCH074_SCH024","SCH024","SCH024_IN_ENTITY_ITEM_ID","Y","320"
"SCH075","FK_SCH075_EIR001","EIR001","EIR001_MPI","Y","524288"
"SCH075","FK_SCH075_SCH003","SCH003","SCH003_LOCK_ID","Y","360448"
"SCH076","FK_SCH076_SCH075","SCH075","SCH075_EMAIL_LINK_ID","Y","512"
"SCH077","FK_SCH077_SCH012","SCH012","SCH012_SCHEDULE_TYPE_ID","Y","64"
"SCH077","FK_SCH077_SCH019","SCH019","SCH019_SCHEDULE_GLOBAL_CONF_ID","Y","64"
"SCH078","FK_SCH078_SCH012","SCH012","SCH012_SCHEDULE_TYPE_ID","Y","64"
"SCH079","FK_SCH079_SCH024","SCH024","SCH024_IN_ENTITY_ITEM_ID","Y","320"
"SCH079","FK_SCH079_SCH024_2","SCH024","SCH024_IN_ENTITY_ITEM_CHILD_ID","Y","320"
"SCH080","FK_SCH080_SCH004_2","SCH004","SCH004_CHILD_ID","Y","180224"
"SCH080","FK_SCH080_SYS061","SYS061","SYS061_MEDICALTEAM_ID","Y","128"
"SCH081","FK_SCH081_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH081","FK_SCH081_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH083","FK_SCH083_SCH003","SCH003","SCH003_LOCK_ID","Y","360448"
"SCH084","FK_SCH084_SCH001","SCH001","SCH001_SCHEDULE_ID","Y","256"
"SCH085","FK_SCH085_SCH084","SCH084","SCH084_SCH_HMO_COVERING_ID","Y","192"
"SCH086","FK_SCH086_SCH024","SCH024","SCH024_IN_ENTITY_ITEM_ID","Y","320"
"SCH086","FK_SCH086_SCH084","SCH084","SCH084_SCH_HMO_COVERING_ID","Y","192"
"SCH087","FK_SCH087_SCH085","SCH085","SCH085_SCH_PLAN_COVERING_ID","Y","6144"
"SCH087","FK_SCH087_SCH086","SCH086","SCH086_ENTITY_HMO_COVERING_ID","Y","384"
"SCH088","FK_SCH088_SCH023","SCH023","SCH023_INTERVAL_DETAIL_ID","Y","128"
"SCH088","FK_SCH088_SCH087","SCH087","SCH087_ENTITY_PLAN_COVER_ID","Y","9216"
"SCH089","FK_SCH089_SCH075","SCH075","SCH075_EMAIL_LINK_ID","Y","512"
"SCH090","FK_SCH090_ADM432","ADM432","ADM432_QUESTIONNAIRE_ID","Y","320"
"SCH090","FK_SCH090_SCH024","SCH024","SCH024_IN_ENTITY_ITEM_ID","Y","320"
"SCH091","FK_SCH091_ADM432","ADM432","ADM432_QUESTIONNAIRE_ID","Y","320"
"SCH092","FK_SCH092_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SCH093","FK_SCH093_SCH002","SCH002","SCH002_TASK_STRUCTURE_ID","Y","3072"
"SCH093","FK_SCH093_SCH092","SCH092","SCH092_TIME_BLOCK_ID","Y","64"
"SCH094","FK_SCH094_SCH078","SCH078","SCH078_EMAIL_DETAIL_ID","N","64"
"SCH096","FK_SCH096_SCH003","SCH003","SCH003_LOCK_ID","Y","360448"
"SCH096","FK_SCH096_SCH024","SCH024","SCH024_IN_ENTITY_ITEM_ID","Y","320"
"SCH096","FK_SCH096_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SIM001","FK_SIM001_SYS028","SYS028","SYS028_COMPANY_ID","Y","64"
"SIM001","FK_SIM001_SYS034","SYS034","SYS034_COMPANY_GROUP_ID","Y","64"
"SIM002","FK_SIM002_SIM001","SIM001","SIM001_PROPOSAL_OWNER_ID","Y","64"
"SIM002","FK_SIM002_SIM002_1","SIM002","SIM002_ORIGINAL_PROPOSE_ID","Y","64"
"SIM002","FK_SIM002_SIM002_2","SIM002","SIM002_PREVIEW_PROPOSAL_ID","Y","64"
"SIM002","FK_SIM002_SIM004","SIM004","SIM004_PROPOSAL_STATUS_ID","Y","64"
"SIM003","FK_SIM003_CFG015","SIM018","SIM018_PRODUCT_ID","Y","64"
"SIM003","FK_SIM003_SIM002","SIM002","SIM002_PROPOSAL_ID","Y","64"
"SIM004","FK_SIM004_CFG017","CFG017","CFG017_STATUS_SIMULATOR_ID","Y","64"
"SIM005","FK_SIM005_SIM003","SIM003","SIM003_PRODUCTS_PROPOSAL_ID","Y","64"
"SIM006","FK_SIM006_SIM003","SIM003","SIM003_PRODUCTS_PROPOSAL_ID","Y","64"
"SIM006","FK_SIM006_SYS036","SYS036","SYS036_SECTOR_ID","Y","64"
"SIM006","FK_SIM006_SYS037","SYS037","SYS037_FUNCTION_ID","Y","64"
"SIM006","FK_SIM006_SYS038","SYS038","SYS038_LOCATION_ID","Y","64"
"SIM007","FK_SIM007_SIM006","SIM006","SIM006_LOTACAO_ID","Y","64"
"SIM007","FK_SIM007_SYS039","SYS039","SYS039_RISK_ID","Y","64"
"SIM008","FK_SIM008_ADM029","ADM029","ADM029_CPT_ID","Y","17408"
"SIM008","FK_SIM008_CFG016","CFG016","CFG016_EXAM_TYPE_ID","Y","64"
"SIM008","FK_SIM008_SIM006","SIM006","SIM006_LOTACAO_ID","Y","64"
"SIM009","FK_SIM009_SIM003","SIM003","SIM003_PRODUCTS_PROPOSAL_ID","Y","64"
"SIM010","FK_SIM010_SIM003","SIM003","SIM003_PRODUCTS_PROPOSAL_ID","Y","64"
"SIM011","FK_SIM011_SIM003","SIM003","SIM003_PRODUCTS_PROPOSAL_ID","Y","64"
"SIM012","FK_SIM012_SIM006","SIM006","SIM006_LOTACAO_ID","Y","64"
"SIM012","FK_SIM012_SYS040","SYS040","SYS040_ATTENDANCELOCAL_ID","Y","64"
"SIM013","FK_SIM013_SIM001","SIM001","SIM001_PROPOSAL_OWNER_ID","Y","64"
"SIM013","FK_SIM013_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SIM014","FK_SIM014_SIM006","SIM006","SIM006_LOTACAO_ID","Y","64"
"SIM015","FK_SIM015_SIM014","SIM014","SIM014_AGE_RANGE_ID","Y","64"
"SIM016","FK_SIM016_SIM006","SIM006","SIM006_LOTACAO_ID","Y","64"
"SIM017","FK_SIM017_SIM006","SIM006","SIM006_LOTACAO_ID","Y","64"
"SND008","FK_SND008_MPR010","MPR010","MPR010_PRESCRIPT_DIET_ID","Y","64"
"SPP001","FK_SPP001_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP002","FK_SPP002_SPP001","SPP001","SPP001_DOCUMENT_LOCAL_ID","Y","64"
"SPP002","FK_SPP002_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP003","FK_SPP003_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"SPP003","FK_SPP003_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP004","FK_SPP004__SPP004","SPP004","SPP004_DS_PARENT_ID","Y","21504"
"SPP004","FK_SPP004_SPP003","SPP003","SPP003_REGISTER_ID","Y","14336"
"SPP004","FK_SPP004_SPP005","SPP005","SPP005_SOLICITATION_ID","Y","4096"
"SPP004","FK_SPP004_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP005","FK_SPP005_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP006","FK_SPP006_SPP003","SPP003","SPP003_REGISTER_ID","Y","14336"
"SPP006","FK_SPP006_SPP005","SPP005","SPP005_SOLICITATION_ID","Y","4096"
"SPP007","FK_SPP007_SPP002","SPP002","SPP002_SPECIFIC_LOCAL_ID","Y","832"
"SPP008","FK_SPP008_SPP003","SPP003","SPP003_REGISTER_ID","Y","14336"
"SPP008","FK_SPP008_SPP007","SPP007","SPP007_VOLUME_ID","Y","4096"
"SPP009","FK_SPP009_ADT021","ADT021","ADT021_DISCHARGE_ID","Y","16384"
"SPP009","FK_SPP009_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP009","FK_SPP009_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"SPP010","FK_SPP010_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SPP010","FK_SPP010_ADT021","ADT021","ADT021_DISCHARGE_ID","Y","16384"
"SPP010","FK_SPP010_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP013","FK_SPP013_SPP012","SPP012","SPP012_LOSS_REGISTER_ID","Y","64"
"SPP014","FK_SPP014_SPP003","SPP003","SPP003_REGISTER_ID","Y","14336"
"SPP014","FK_SPP014_WWF023","WWF023","WWF023_CHECKLIST_ITEM_ID","Y","64"
"SPP015","FK_SPP015_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP016","FK_SPP016_SPP003","SPP003","SPP003_REGISTER_ID","Y","14336"
"SPP016","FK_SPP016_SPP015","SPP015","SPP015_LOCAL_SOLICITATION_ID","Y","64"
"SPP018","FK_SPP018_SPP003","SPP003","SPP003_REGISTER_ID","Y","14336"
"SPP018","FK_SPP018_SYS010","SYS010","SYS010_USER_ID","Y","512"
"SPP019","FK_SPP019_SPP005","SPP005","SPP005_SOLICITATION_ID","Y","4096"
"SPP019","FK_SPP019_SPP007","SPP007","SPP007_VOLUME_ID","Y","4096"
"SPP020","FK_SPP020_ADM029","ADM029","ADM029_CPT_ID","Y","17408"
"SPP020","FK_SPP020_ADT021","ADT021","ADT021_DISCHARGE_ID","Y","16384"
"SPP020","FK_SPP020_SYS147","SYS147","SYS147_LOG_TYPE_ID","Y","64"
"SPP021","FK_SPP021_SPP020","SPP020","SPP020_AUDITING_LOG_ID","Y","2048"
"SPP021","FK_SPP021_SYS100","SYS100","SYS100_CID_ID","Y","2048"
"SPP022","FK_SPP022_ADM031","ADM031","ADM031_INSTITUTION_CPT_ID","Y","1024"
"SPP022","FK_SPP022_SPP020","SPP020","SPP020_AUDITING_LOG_ID","Y","2048"
"STO001","FK_STO001_STO001_2","STO001","STO001_DEVOLUTION_STOCK_ID","Y","64"
"STO001","FK_STO001_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"STO002","FK_STO002_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO002","FK_STO002_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO003","FK_STO003_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO003","FK_STO003_ADM089","ADM089","ADM089_PRODUCT_PRESENTATION_ID","Y","14336"
"STO003","FK_STO003_PHA012","PHA012","PHA012_INDUSTRY_ID","Y","128"
"STO003","FK_STO003_STO003","STO003","STO003_PARENT_LOT_ID","Y","7168"
"STO003","FK_STO003_STO013","STO013","STO013_PRODUCTS_RECEIVING_ID","Y","64"
"STO003","FK_STO003_SYS001","SYS001","SYS001_INSTITUTION_ID","Y","64"
"STO004","FK_STO004_STO002","STO002","STO002_STOCK_PRODUCTS_ID","Y","6144"
"STO004","FK_STO004_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO004","FK_STO004_STO008","STO008","STO008_PATIENT_STOCK_ID","Y","9216"
"STO005","FK_STO005_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO005","FK_STO005_ADM089","ADM089","ADM089_PRODUCT_PRESENTATION_ID","Y","14336"
"STO006","FK_STO006_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO006","FK_STO006_PHA012","PHA012","PHA012_INDUSTRY_ID","Y","128"
"STO006","FK_STO006_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO006","FK_STO006_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO007","FK_STO007_PHA006","PHA006","PHA006_PHARM_GROUP_ID","Y","64"
"STO008","FK_STO008_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO008","FK_STO008_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO008","FK_STO008_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO009","FK_STO009_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO009","FK_STO009_ER001","ER001","ER001_PRESCRIPTION_ID","Y","64"
"STO009","FK_STO009_MPR001","MPR001","MPR001_PRESCRIPTION_ID","Y","64"
"STO009","FK_STO009_STO001","STO001","STO001_REQUEST_STOCK_ID","Y","64"
"STO009","FK_STO009_STO001_1","STO001","STO001_STOCK_ID","Y","64"
"STO009","FK_STO009_STO001_2","STO001","STO001_TARGET_STOCK_ID","Y","64"
"STO009","FK_STO009_STO010","STO010","STO010_MOVEMENT_TYPE_ID","Y","64"
"STO009","FK_STO009_STO014","STO014","STO014_STOCK_REQUEST_ID","Y","47104"
"STO009","FK_STO009_STO079","STO079","STO079_ORIGIN_MOVEMENT_TYPE_ID","Y","64"
"STO009","FK_STO009_SYS010","SYS010","SYS010_RECEIPT_USER_ID","Y","512"
"STO009","FK_STO009_SYS010_1","SYS010","SYS010_CHECK_USER_ID","Y","512"
"STO009","FK_STO009_SYS010_2","SYS010","SYS010_USER_ID","Y","512"
"STO011","FK_STO011_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO011","FK_STO011_ADM089","ADM089","ADM089_PRODUCT_PRESENTATION_ID","Y","14336"
"STO011","FK_STO011_STO002","STO002","STO002_STOCK_PRODUCTS_ID","Y","6144"
"STO011","FK_STO011_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO011","FK_STO011_STO009","STO009","STO009_STOCK_MOVEMENT_ID","Y","450560"
"STO012","FK_STO012_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO013","FK_STO013_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO013","FK_STO013_STO012","STO012","STO012_STOCK_RECEIVING_ID","Y","64"
"STO014","FK_STO014_ADT001","ADT001","ADT001_ADMISSION_ID","Y","27648"
"STO014","FK_STO014_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO014","FK_STO014_ER040","ER040","ER040_ADMISSION_ID","Y","90112"
"STO014","FK_STO014_STO050","STO050","STO050_PROFESSIONAL_ORDER_ID","Y","30720"
"STO014","FK_STO014_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"STO014","FK_STO014_SYS002_2","SYS002","SYS002_PATIENT_UNIT_ID","Y","128"
"STO014","FK_STO014_SYS002_3","SYS002","SYS002_ORIGIN_UNIT_ID","Y","128"
"STO014","FK_STO014_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"STO014","FK_STO014_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO015","FK_STO015_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO015","FK_STO015_ADM082_2","ADM082","ADM082_ORIGINAL_PRODUCT_ID","Y","14336"
"STO015","FK_STO015_ADM089","ADM089","ADM089_PRODUCT_PRESENTATION_ID","Y","14336"
"STO015","FK_STO015_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"STO015","FK_STO015_PHA008","PHA008","PHA008_ADMINISTRATION_TYPE_ID","Y","64"
"STO015","FK_STO015_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO015","FK_STO015_STO001_2","STO001","STO001_ORIGINAL_STOCK_ID","Y","64"
"STO015","FK_STO015_STO014","STO014","STO014_STOCK_REQUEST_ID","Y","47104"
"STO015","FK_STO015_STO015","STO015","STO015_PARENT_PROD_ID","Y","876544"
"STO015","FK_STO015_STO051","STO051","STO051_PROF_ORDER_ITEM_ID","Y","253952"
"STO015","FK_STO015_STO053","STO053","STO053_STATUS_PROD_REQ_ID","Y","64"
"STO015","FK_STO015_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO015","FK_STO015_SYS010_2","SYS010","SYS010_STOCK_UPD_USER_ID","Y","512"
"STO016","FK_STO016_PHA015","PHA015","PHA015_MEDICATION_DISPENSE_ID","Y","147456"
"STO016","FK_STO016_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO017","FK_STO017_STO009","STO009","STO009_STOCK_MOVEMENT_ID","Y","450560"
"STO017","FK_STO017_STO018","STO018","STO018_MOVEMENT_REASON_ID","Y","64"
"STO017","FK_STO017_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO017","FK_STO017_SYS010_2","SYS010","SYS010_USER_UPD_ID","Y","512"
"STO017","FK_STO017_SYS019","STO019","STO019_MOVEMENT_RAISE_ID","Y","960"
"STO017","FK_STO017_SYS024","SYS024","SYS024_CREDENTIAL_INST_ID","Y","128"
"STO019","FK_STO019_STO009","STO009","STO009_STOCK_MOVEMENT_ID","Y","450560"
"STO019","FK_STO019_STO017","STO017","STO017_MOVEMENT_LOWER_ID","Y","192"
"STO019","FK_STO019_STO018","STO018","STO018_MOVEMENT_REASON_ID","Y","64"
"STO019","FK_STO019_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO019","FK_STO019_SYS010_2","SYS010","SYS010_USER_UPD_ID","Y","512"
"STO019","FK_STO019_SYS024","SYS024","SYS024_CREDENTIAL_INST_ID","Y","128"
"STO020","FK_STO020_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"STO020","FK_STO020_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO020","FK_STO020_ADM089","ADM089","ADM089_PRODUCT_PRESENTATION_ID","Y","14336"
"STO020","FK_STO020_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"STO020","FK_STO020_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO020","FK_STO020_STO001_1","STO001","STO001_STOCK_ID","Y","64"
"STO020","FK_STO020_STO001_2","STO001","STO001_TARGET_STOCK_ID","Y","64"
"STO020","FK_STO020_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO020","FK_STO020_STO010","STO010","STO010_MOVEMENT_TYPE_ID","Y","64"
"STO020","FK_STO020_STO011","STO011","STO011_PRODUCT_MOVEMENT_ID","Y","573440"
"STO020","FK_STO020_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO021","FK_STO021_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO022","FK_STO022_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO022","FK_STO022_STO008","STO008","STO008_PATIENT_STOCK_ID","Y","9216"
"STO023","FK_STO023_EMR010","EMR010","EMR010_PACIENT_MEDICATION_ID","Y","720896"
"STO023","FK_STO023_EMR017","EMR017","EMR017_PATIENT_SOL_ITEM_ID","Y","64"
"STO023","FK_STO023_EMR027","EMR027","EMR027_PATIENT_MATERIAL_ID","Y","1114112"
"STO023","FK_STO023_EMR032","EMR032","EMR032_SURGERY_PRODUCT_ID","Y","6144"
"STO023","FK_STO023_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO023","FK_STO023_STO022","STO022","STO022_PATIENT_LOT_ID","Y","64"
"STO025","FK_STO025_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO026","FK_STO026_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO026","FK_STO026_STO024","STO024","STO024_UNAVAILABLE_REASON_ID","Y","64"
"STO026","FK_STO026_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO027","FK_STO027_STO001_01","STO001","STO001_SUPPLY_STOCK_ID","Y","64"
"STO027","FK_STO027_STO001_02","STO001","STO001_STOCK_ID","Y","64"
"STO028","FK_STO028_STO027","STO027","STO027_STOCK_SUPPLY_ID","Y","64"
"STO029","FK_STO029_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO030","FK_STO030_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO030","FK_STO030_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"STO030","FK_STO030_STO029","STO029","STO029_STOCK_SUPPLY_CONFIG_ID","Y","64"
"STO031","FK_STO031_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO031","FK_STO031_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"STO031","FK_STO031_STO029","STO029","STO029_STOCK_SUPPLY_CONFIG_ID","Y","64"
"STO038","FK_STO038_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO038","FK_STO038_STO037","STO037","STO037_LOT_STATUS_REASON_ID","Y","64"
"STO038","FK_STO038_SYS002","SYS002","SYS002_UNIT_ID","Y","128"
"STO038","FK_STO038_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO040","FK_STO040_STO001","STO001","STO001_STOCK_ID","Y","64"
"STO040","FK_STO040_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO042","FK_STO042_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO042","FK_STO042_STO041","STO041","STO041_MOBILE_STOCK_CONFIG_ID","Y","64"
"STO044","FK_STO044_STO027","STO027","STO027_STOCK_SUPPLY_ID","Y","64"
"STO045","FK_STO045_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO045","FK_STO045_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"STO045","FK_STO045_STO044","STO044","STO044_STOCK_SUPPLYME_CONF_ID","Y","64"
"STO046","FK_STO046_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO046","FK_STO046_STO007","STO007","STO007_PRODUCT_SUB_GROUP_ID","Y","64"
"STO046","FK_STO046_STO044","STO044","STO044_STOCK_SUPPLYME_CONF_ID","Y","64"
"STO048","FK_STO048_STO003","STO003","STO003_PRODUCT_LOT_ID","Y","7168"
"STO048","FK_STO048_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO049","FK_STO049_STO008","STO008","STO008_PATIENT_STOCK_ID","Y","9216"
"STO049","FK_STO049_STO022","STO022","STO022_PATIENT_LOT_ID","Y","64"
"STO049","FK_STO049_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO050","FK_STO050_ADM056","ADM056","ADM056_MEDICAL_ATTENTION_ID","Y","114688"
"STO050","FK_STO050_EIR001","EIR001","EIR001_MPI","Y","524288"
"STO050","FK_STO050_SYS009","SYS009","SYS009_PROFESSIONAL_ID","Y","9216"
"STO050","FK_STO050_SYS010","SYS010","SYS010_USER_ID","Y","512"
"STO051","FK_STO051_ADM082","ADM082","ADM082_PRODUCT_ID","Y","14336"
"STO051","FK_STO051_ADM094","ADM094","ADM094_USE_UNIT_ID","Y","64"
"STO052","FK_STO052_STO050","STO050","STO050_PROFESSIONAL_ORDER_ID","Y","30720"
