"TABLE_NAME","FULL_TABLE_NAME","NUM_ROWS","COMMENTS","BYTES"
"ADM474","ADM474_EXAM_GROUP_KIT","1364","Produtos (Material/Medicamento) que pertencem a execução do Exame.","131072"
"ADM475","ADM475_EXAM_GROUP_PACKAGE","610","Produtos (Material/Medicamento) que pertencem a execução do Exame.","65536"
"SYS141","SYS141_MOBILE_PAIRING","0","Tabela de pareamentos de mobile.","65536"
"ADM476","ADM476_RULE_OPERATION_NATURE","0","Regra de natureza da operação","65536"
"MP2195","MP2195_GROUP_PROFESSIONAL","4660","Tabela de profissionais de um grupo de profissionais do PEP","131072"
"ADM468","ADM468_ALLOWED_STATUS","42","Tabela responsável por armazenar os status permitidos no demonstrativo quando uma regra específica for criada na configuração por convênio","65536"
"MP2196","MP2196_PATIENT_LOCATION","39156","Tabela de localização do paciente","3145728"
"CST027","CST027_UNIT_CONVERTION","0","","65536"
"CST023","CST023_PROCEDURE_GROUP_CPT","0","","65536"
"ADM273","ADM273_BILL_PACK_MATERIAL","0","Materiais que foram complementados/substituídos por um determinado pacote na conta. Estes itens serão atribuídos após a execução do processo de fechamento de conta.","65536"
"CST022","CST022_PROCEDURE_GROUP","0","","65536"
"CST021","CST021_PRODUCT","0","","65536"
"CST020","CST020_PHYSICAL_ATTIVITY","0","","65536"
"CST019","CST019_ADM031_INSTITUTION_CPT","0","","65536"
"CST012","CST012_ADM031_INSTITUTION_CPT","0","","65536"
"CST011","CST011_ADM_PARTIC_LEVEL","0","","65536"
"CST009","CST009_STO014_STOCK_REQUEST","0","","65536"
"CME028","CME028_EQUIP_STER_METHOD","0","","65536"
"CME027","CME027_STOCK","0","","65536"
"CME026","CME026_EXTERNAL_MATERIAL","0","","65536"
"CME025","CME025_SUNDRY_PRODUCT","0","Tabela que armazenar os itens avulsos que darão entrada no CME para esterilização e limpeza, mas que no faro parte do estoque do hospital.","65536"
"CME024","CME024_PROPRIETARY_TYPE","0","Tabela que armazenar os tipos de proprietários que serão associados aos produtos que passarão pelo CME, mas que no faro parte do estoque do hospital.","65536"
"CME023","CME023_CLEANING_EQUIPMENT","0","","65536"
"CME022","CME022_CYCLE_TYPE","0","","65536"
"CME021","CME021_AREA","0","","65536"
"CME020","CME020_REALIZE_ACTION","5","","65536"
"CME019","CME019_ENVIRONMENT_TEMPERATURE","0","","65536"
"CME018","CME018_DISPOSAL_PRODUCT","0","Tabela que armazena os produtos descartados","65536"
"CME017","CME017_REJECTION_REASON","5","Tabela que armazena os motivos de descarte.","65536"
"CME016","CME016_STERILIZE_METHOD","3","Tabela que armazena os métodos de esterilização.","65536"
"CME014","CME014_TYPE_WRAPPER","0","Tabela que armazena os tipos de Invólucros.","65536"
"CME013","CME013_PROD_DATA_FLOW","0","Tabela que armazena os produtos que estão em fluxo.","65536"
"CME011","CME011_NONCONFORMITY_PRODUCT","0","Tabela que armazena as não conformidades dos produtos","65536"
"CME010","CME010_BATCH","0","Tabela que armazena o lote de materiais para esterilizar","65536"
"CME009","CME009_NONCONFORMITY","0","Tabela que armazena a identificação do tipo de caixa.","65536"
"CME008","CME008_SURGERY_BOX_IDENTIFY","13","Identificador de identificação do Tipo de Caixa","65536"
"CME007","CME007_SURGERY_BOX_PRODUCT","0","Tabela de relacionamento Caixa Cirúrgica x  Material Hospitalar","65536"
"CME006","CME006_CPT_SURGERY_BOX_MODEL","0","Tabela de relacionamento Procedimento Cirúrgico x Modelo de Caixa Cirúrgica","65536"
"CME005","CME005_STERILIZE_EQUIPMENT","0","Cadastro de Equipamentos de Esterilização","65536"
"CME004","CME004_SURGERY_BOX","0","Cadastro de Caixa Cirúrgica","65536"
"CME003","CME003_SURGE_BOX_MODEL_PRODUCT","0","Tabela de relacionamento Modelo de Caixa Cirúrgica x  Material Hospitalar","65536"
"CME002","CME002_SURGERY_BOX_MODEL","0","Cadastro de Modelo de Caixa Cirúrgica","65536"
"CME001","CME001_SURGERY_BOX_TYPE","0","Cadastro de Tipo de Caixa Cirúrgica","65536"
"CLS006","CLS006_SANITATION_LOG","87073","Tabela que contém os logs dos status de limpeza","5242880"
"CLS005","CLS005_UNIT_SANITATION","20","Tabela para relacionar as unidades aos tipos de fluxos","65536"
"CLS004","CLS004_SANITATION_STATUS","4","Tabela que contém os status dos tipos de fluxo de higienização","65536"
"CLS003","CLS003_SANITATION_TYPE","1","Tabela que contém os tipos de fluxos de higienização","65536"
"CLS002","CLS002_CLEAN_PROGRAM","18009","","2097152"
"CLO017","CLO017_STOCK_MOVEMENT_TYPE","4","","65536"
"CLO016","CLO016_REPAIR_TRANSFORMED","0","Tabela que registra o retorno de peças transformadas em outras peças pelo reparo","65536"
"CLO015","CLO015_REPAIR_TYPE","3","Tabela que contém o registro dos tipos de reparo","65536"
"CLO014","CLO014_RECEIVE_REPAIR","0","Tabela que registra as peças retornadas do reparo","65536"
"CLO013","CLO013_INREPAIR","0","Tabela que registra as peças que estão em reparo","65536"
"CLO012","CLO012_SEND_REPAIR","0","Tabela que registra as peças enviadas para reparo","65536"
"CLO011","CLO011_RECEIVE_LAUNDRY","0","Registro das remessas limpas recebidas da lavanderia. As peças vêm separadas por tipo de peça e devem ser pesadas na entrada. O recebimento de peças atualiza a tabela de estoque atual de peças.","65536"
"CLO010","CLO010_SEND_LAUNDRY","0","Tabela que registra as remessas enviadas para a Lavanderia","65536"
"CLO009","CLO009_WASHING_TYPE","3","Tabela representando o tipo de lavagem feita. O campo ID pode assumir os valores:(1) - Lavagem(2) - Re-lavagem(3) - Mistura","65536"
"CLO008","CLO008_RECEIVE_UNITS","0","Tabela que registra o retorno de roupa suja vinda das Unidades","65536"
"CLO007","CLO007_SEND_UNITS","0","Tabela que registro o envio de peças para cada Unidade","65536"
"CLO006","CLO006_SENDING_TYPE","3","Tabela que armazena os tipos de demanda de roupa existentes: por Demanda Fixa Diria, por Demanda Agendada e por Solicitação","65536"
"CLO005","CLO005_STOCK_MOVEMENT","0","Tabela utilizada para controlar as entradas e baixas de peças do sistema. Alteram o estoque total e atual da Rouparia (tabela CLO004_CLOTHES_STOCK).Cada movimentação é registrada na tabela, indicando o tipo de movimentação (CAMPO CLO005_IN_OUT, com o valor 1 se for entrada no estoque ou 2 se for baixa) e a quantidade alterada (quanto foi adicionado ou removido).","65536"
"CLO004","CLO004_CLOTHES_STOCK","0","Tabela que registra o estoque total de peças (independente de onde as peças estejam) e atual, indicando quantas peças estão armazenadas na rouparia, aproximadamente.Esta tabela deve ser alterada quando efetua-se as operações de entrada/saída de peças, ajuste de peças e transformação e descarte de peças.","65536"
"CLO003","CLO003_CLOTHES_TYPE_KIT","0","Tabela que armazena os itens dos kits criados, bem como a quantidade de cada item presente no kit.","65536"
"CLO002","CLO002_CLOTHES_KIT","0","Tabela que armazena a descrição de todos os kits criados.","65536"
"CLO001","CLO001_CLOTHES_TYPE","0","Tabela que armazena as peças disponíveis no sistema. Entende-se por peça os tipos de peça existentes na Rouparia, j que no h um controle efetivo por peça em si. Desta forma, nesta tabela cadastra-se a peça LENÇOL, a peça FRONHA, a peça TOALHA, etc...","65536"
"CFG021","CFG021_UNIT_GROUP_ACCESS","0","","65536"
"CFG020","CFG020_SESSION_PDAINTEGRA","19240","Armazena as informações sobre sessão logada por usuário para webservice para integração PDA","3145728"
"CFG019","CFG019_GROUP_FINANCIAL_ALERT","0","Tabela com a configuração de exibição de alertas financeiros por grupos","65536"
"CFG018","CFG018_USER_FINANCIAL_ALERT","0","Tabela com a configuração de exibição de alertas financeiros por usuários","65536"
"CFG017","CFG017_STATUS_SIMULATOR","0","Status do SIMULADORAbertoCanceladoFechado","65536"
"CFG016","CFG016_EXAM_TYPE","0","Tipo de Exame OcupacionalAdmissionalDemissionalPeríodicoMudança de FunçãoRetorno ao Trabalho","65536"
"CFG014","CFG014_UNIT_PERMISSION","1"," ","65536"
"CFG013","CFG013_MODULE","27"," ","65536"
"CFG012","CFG012_SESSION_MANAGER","0","Tabela contendo chaves para a criação de novas sessões no sistema PersonalMed Hospitalar.  utilizado por aplicativos que acessam o sistema externamente. Ex.: Integração com PersonalMed 2005 (faturamento web)","65536"
"CFG009","CFG009_RB_CUSTOM","3"," ","65536"
"CFG008","CFG008_GROUP_PERMISSION","34441"," ","851968"
"CFG007","CFG007_USER_PERMISSION","0"," ","262144"
"CFG005","CFG005_RECORD_LOCK","177","Tabela utilizada pelo componente de Semáforo para bloqueio de registros de uma tabela.","65536"
"CFG004","CFG004_TABLE_LOCK","285","Tabela utilizada pelo componente de Semáforo.A chave primaria TABLE_LOCK_ID corresponde ao LOCKID mencionado na documentação do Semáforo, e consiste em um identificador para o bloqueio de registro(s).","65536"
"CFG003","CFG003_PRIMARY_KEY","1950","Chaves primarias e campos para excluso lógica.","262144"
"CFG002","CFG002_CONSTRAINT","3996","Dicionário de dados.","655360"
"CFG001","CFG001_SEQUENCES","1941","Tabela que armazena as Sequencias das outras tabelas do sistema.Equivale as sequencys do Oracle.","131072"
"BRA004","BRA004_PRODUCT_VALUE","2177610","Tabela de preços do brasíndice ( Materias, Medicamentos e Soros e soluções )Arquivo original do Brasíndice - ABAPREC.DBF","396361728"
"BRA003","BRA003_PRODUCT","129208","Tabela de produtos do brasíndice (Materiais, Medicamentos, Soros e Soluções)Arquivo original do Brasíndice - ABAMEDI.DBF","10485760"
"BRA002","BRA002_LABORATORY","67142","Tabela de laboratórios do BrasíndiceArquivo original do Brasíndice - ABALABO.DBF","2097152"
"BRA001","BRA001_PRESENTATION","170882","Tabela de apresentações do BrasíndiceArquivo original do Brasíndice - ABAAPRE.DBF","13631488"
"BLS008","BLS008_LOT","0","","65536"
"BLS007","BLS007_BLOOD_COMPONENTE_EXAM","0","Tabela que armazena o vinculo entre um hemocomponente e os diversos exames necessários para fornecer um acompanhamento ideal a administração do hemocomponente.","65536"
"BLS006","BLS006_DEVOLUTION","0","Devolução de hemocomponentes ao fornecedor","65536"
"ADM272","ADM272_BILL_PACK_CPT","0","Procedimentos que foram complementados/substituídos por um determinado pacote na conta. Estes itens serão atribuídos após a execução do processo de fechamento de conta.","65536"
"ADM271","ADM271_BILL_PACKAGE","35548","Pacotes aplicados em determinada conta. Esta informação será armazenada após o processo de fechamento de conta ser executado, relacionando o pacote de faturamento selecionado pelo usuário com a determinada conta que acabará de ser fechada/gerada.","4194304"
"ADM270","ADM270_HMOPACK_CPT","0","Cadastro de Procedimentos que compõem as Usuário de um pacote de faturamento por convênio/plano","65536"
"MP2122","MP2122_DIET_UNIT","2693","Tabela de unidades de atendimentos que utilizam dieta","131072"
"ADM267","ADM267_HMOPACK_SURGERY","0","Cadastro de OPMEs que compõem as Usuário de um pacote de faturamento por convênio/plano","65536"
"ADM266","ADM266_HMOPACK_MEDICATION","0","Cadastro de Medicamentos que compõem as Usuário de um pacote de faturamento por convênio/plano","65536"
"ADM265","ADM265_HMOPACK_SERVICE","0","Cadastro de Taxas que compõem as Usuário de um pacote de faturamento por convênio/plano","65536"
"ADM264","ADM264_HMOPACK_MATERIAL","0","Cadastro de Materiais que compõem as Usuário de um pacote de faturamento por convênio/plano","65536"
"ADM263","ADM263_HMOPACKAGE_CONFIG","5563","Cadastro e configuração de Pacotes de Faturamento por convênio/Plano","655360"
"ADM262","ADM262_PACK_SURGERY","386","Cadastro de OPMEs que compõem as Usuário de um pacote de faturamento","65536"
"ADM261","ADM261_PACK_SERVICE","1703","Cadastro de Taxas que compõem as Usuário de um pacote de faturamento","131072"
"ADM260","ADM260_PACK_MATERIAL","8579","Cadastro de Materiais que compõem as Usuário de um pacote de faturamento","327680"
"ADM259","ADM259_PACK_MEDICATION","3745","Cadastro de Medicamentos que compõem as Usuário de um pacote de faturamento","196608"
"ADM258","ADM258_PACK_CPT","3797","Cadastro de Procedimentos que compõem as Usuário de um pacote de faturamento","196608"
"ADM257","ADM257_PACKAGE_INVOICING","471","Cadastro de Pacotes de Faturamento","65536"
"ADM256","ADM256_CST_PRESC_MEDICATION","0","Armazena informações da prescrição de medicamentos quando é feita prescrição utilizando uma unidade de uso (forma farmacêutica) de apresentação do medicamento (utilizada quando a chave custom EnableMedicationUseUnitConversion está habilitada).","65536"
"ADM255","ADM255_HMO_GUIDE_NUM_RANGE","379","Intervalos de número de guia pré definidos pela operadora.","65536"
"ADM251","ADM251_PROG_TABLE","1","","65536"
"ADM250","ADM250_AUDITING_RULE_LOG","387","Armazena o Histórico de acessos seguidos de modificações das regras de auditoria.","65536"
"ADM249","ADM249_AUDITING_RULE","254","Armazena as regras que servirão como filtro para enviar as contas dos pacientes para o processo de auditoria.","65536"
"ADM248","ADM248_AGE_BRACKET","0","Estrutura de dados que representa a Faixa Etária","65536"
"ADM247","ADM247_SURG_MAT_EXCEPTION","0","","65536"
"ADM243","ADM243_SUBGROUP","16","","65536"
"ADM241","ADM241_PRODUCT_INDUSTRY","0","","65536"
"ADM236","ADM236_REASON_GLOSS_ITEM_SOL","0","Tabela de Motivos de Glosa dos itens da Guia do tipo Solução","65536"
"ADM235","ADM235_REASON_GLOSS_MEDICATION","0","Tabela de Motivos de Glosa dos itens da Guia do tipo Medicamento","65536"
"ADM234","ADM234_REASON_GLOSS_SURG_MAT","0","Tabela de Motivos de Glosa dos itens da Guia do tipo OPME(s)","65536"
"ADM233","ADM233_REASON_GLOSS_MATERIAL","12","Tabela de Motivos de Glosa dos itens da Guia do tipo Materiais","65536"
"ADM228","ADM228_PROC_TISS_GUIDE","3086926","","109051904"
"ADM227","ADM227_MAT_TISS_GUIDE","2809535","","100663296"
"ADM226","ADM226_IT_SOL_TISS_GUIDE","0","","65536"
"ADM225","ADM225_SUR_PRD_TISS_GUIDE","29277","","1048576"
"ADM224","ADM224_SERV_TISS_GUIDE","840695","","28311552"
"ADM223","ADM223_MEDIC_TISS_GUIDE","1856620","","63963136"
"ADM222","ADM222_APP_DISCOUNT_RULE","1215","","131072"
"ADM221","ADM221_TISS_OTHERS_DISCOUNTS","0","","65536"
"ADM220","ADM220_REASON_GLOSS_SERVICE","63","Motivos de Glosas Das taxas das Guias do Demonstrativo de Pagamento","65536"
"ADM216","ADM216_REASON_GLOSS_CPT","137","Motivos de Glosas dos Procedimentos das Guias do Demonstrativo de Pagamento","65536"
"ADM214","ADM214_REASON_GLOSS_GUIDE","0","Motivos de Glosas das Guias do Demonstrativo de Pagamento ","65536"
"ADM210","ADM210_REASON_GLOSS","527","","65536"
"ADM208","ADM208_DISCOUNT_RULE_USER","1","","65536"
"ADM207","ADM207_DISCOUNT_RULE_SERVICE","49","","65536"
"ADM206","ADM206_DISCOUNT_RULE_CPT","49","","65536"
"ADM205","ADM205_DISC_RULE_UNIT_CATEGORY","98","","65536"
"ADM204","ADM204_DISCOUNT_RULE_PRODUCT","113","","65536"
"ADM203","ADM203_DISC_RULE_HMO_TABLE","0","","65536"
"ADM202","ADM202_DISCOUNT_RULE_HMO","0","","65536"
"ADM201","ADM201_DISCOUNT_RULE","27","","65536"
"ADM200","ADM200_COMPETENCE_MEMBER","123","Tabela relativa ao cadastro de Membros de uma Alçada","65536"
"ADM199","ADM199_COMPETENCE","25","Tabela relativa ao cadastro de Alçadas","65536"
"ADM195","ADM195_STATUS_AUTHORIZATION","4","Responsável por armazenar os registros de status possíveis de serem apresentados pelos serviços de autorização de procedimentos.","65536"
"ADM192","ADM192_UNIT_CONVERSION","0","Tabela que armazena as equivalências de unidades de media para converso","65536"
"ADM191","ADM191_HMO_UNITOFMEASURE_PROD","16463","Tabela que armazena as converses de unidade de medida por convênio para um produto específico.","655360"
"ADM190","ADM190_PROG_DISCOUNT_VALUE","148","Tabela que armazena os valores de desconto progressivo para os grupos de procedimentos.","65536"
"ADM189","ADM189_CPT_GROUP_PROG_DISCOUNT","96","Tabela que armazena os grupos de procedimentos que possuem uma configuração de desconto progressivo.","65536"
"ADM187","ADM187_NOT_SEND_BILL_REASON","9","Tabela que armazena os motivos, ativos ou no, do no envio da conta para faturamento.","65536"
"ADM186","ADM186_INV_ITEM_PROD_SER_TYPE","20","Itens de Faturamento por Tipo de Taxa.","65536"
"ADM185","ADM185_INV_ITEM_PROD_SUB_GROUP","1414","Itens de Faturamento por Subgrupo de Produto.","65536"
"ADM184","ADM184_FISCAL_OPERATION_RULE","45","Regras de Natureza de Operação.","65536"
"ADM183","ADM183_CLIENT_GROUP","6","Grupo de cliente.","65536"
"ADM182","ADM182_INVOICING_ITEM","6","Itens de Faturamento.","65536"
"ADM181","ADM181_TELE_CEN_INTEGRATION","0","Integração de Centrais Telefônicas.","65536"
"ADM180","ADM180_HMO_PROD_TABLE_COVER","1993","Tabela de produtos para convênio.","196608"
"ADM179","ADM179_HMO_UNITOFMEASURE_TYPE","0","Tabela que armazena as converses de unidade de medida por convênio pelo tipo de produto.","65536"
"ADM178","ADM178_FISCAL_OPERATION","0","Natureza de operação.","65536"
"ADM177","ADM177_HMO_SERV_TABLE_COVER","765","Tabelas de taxas para o convênio.","131072"
"ADM176","ADM176_USE_UNIT_TYPE","237","Tipos de produto associados a uma unidade de medida","65536"
"ADM175","ADM175_REPASS_GROUP_TAX","0"," ","65536"
"ADM174","ADM174_PREPARE_ITEMS","1071","Itens associados ao preparo.","65536"
"ADM173","ADM173_EXTRA_REPASS_TYPE","8"," ","65536"
"ADM172","ADM172_REPASS_FIELDS","11"," ","65536"
"ADM171","ADM171_HMO_REQUIRED_INFO","0","Informações do Atendimento obrigatórias por convênio.","65536"
"ADM170","ADM170_PREPARE_UNIT","32","Item do preparo de procedimentos e exames.","65536"
"ADM169","ADM169_CUSTOMER","16809","Tabela de clientes, que no sejam pacientes/convênios","4194304"
"ADM167","ADM167_EXAM_ACCOMPANY_AGE","0","Faixa etária de responsáveis/acompanhantes do exame em realização ambulatorial.","65536"
"ADM166","ADM166_CPT_ACCOMPANY_AGE","0","Faixa etária de responsáveis/acompanhantes do procedimento em realização ambulatorial.","65536"
"STO063","STO063_COUNTING_LOT","0","Tabela que armazena as contagens realizadas pelo usuário para cada ficha de contagem no processo de inventário via PDA","65536"
"MP2073","MP2073_PANEL","19","Tabela de painéis da prescrição","65536"
"ADM452","ADM452_INVOICING_ITEM_INST","9","Itens de Faturamento na Instituição","65536"
"MP2074","MP2074_UNIT_DEF_FREQUENCY","27","Frequências padrões da unidade de atendimento","65536"
"SYS129","SYS129_PATIENT_RELATIONSHIP","36","Tabela de Parentescos","65536"
"MP2075","MP2075_CONTROL_INSULIN_CARE","0","Dados de controle e cuidados de insulina.","65536"
"INV005","INV005_BILL_REVIEW_ITEM_LOG","223869","Mantém os logs das alterações feitas nos itens da conta do paciente durante a conferência de conta.","10485760"
"SYS130","SYS130_UNIT_ATTACHMENT","0","Tabela que mantem os anexos de uma unidade","65536"
"ADM408","ADM408_CHECKUP_PROT_ATTACH","111","Tabela que mantem os anexos de um protocolo de checkup","65536"
"ADM409","ADM409_BUDGET_ADDITIONAL_ITEM","1","Tabela de itens adicionais vinculados ao orçamento","65536"
"AM032","AM032_AUTH_CPT_CORRELATION","4020655","Identifica as correlações de procedimentos lançados na central e procedimentos de tabelas base de convênio","125829120"
"STO064","STO064_INVENT_BLOCK_PRODUCT","0","Tabela que armazena os PRODUTOS + ESTOQUES que devem estar bloqueados para movimentações no HIS devido ao processo de inventário que está em andamento no ERP.","65536"
"WWF031","WWF031_WF_SADT_CONFIG","34","Configuração de SADT de workflow","65536"
"SCH078","SCH078_EMAIL_DETAIL","3","Tabela que mantém os dados de email que serão configurados por tipo de Agenda","65536"
"SCH077","SCH077_SEARCH_CONF","3","Armazena as configurações de intervalo de tempo de espera entre o horário atual e o próximo agendamento para cada tipo de agenda.","65536"
"EMR931","EMR931_TRIAGE","43149","Tabela de registros de triagem sem atendimento aberto ","4194304"
"ADM410","ADM410_BUDGET_LINK_LOG","1","Log dos vínculos entre orçamentos e boletins de atendimento","65536"
"ADM411","ADM411_PROD_NOT_CHARGED_CFG","282","Tabela responsável por armazenar as configurações de produtos que não deve ser cobrado pelo faturamento.","65536"
"SUR031","SUR031_SHEET_ROOM_ITEM_LOG","1047678","Armazena os dados de itens que foram solicitados através da folha de sala","54525952"
"TSS003","TSS003_TYPES","2","Tipos de valores que podem ser utilizados por versões de guias TISS para diferentes versionamentos","65536"
"SUR032","SUR032_SHEET_ROOM_ITEM_LOT_LOG","0","Armazena os dados de lotes de itens que foram solicitados através da folha de sala","65536"
"MP2054","MP2054_BARCODE","0","Log dos códigos de barra pistolados no PEP.","65536"
"ADM402","ADM402_EXAM_REQUEST_LOT","934665","Tabela de pedidos de solicitações de exames geradas","26214400"
"SUR030","SUR030_SHEET_ROOM_CID","0","Relação de CIDs associados a determinada folha de sala","65536"
"PHA038","PHA038_EVAL_ITEM_EVAL_UNIT","0","Tabela que armazena quais unidades (FARMÁCIAS) estão habilitadas à realizar avaliação farmacêutica no respectivo item prescrito/solicitado.","65536"
"PHA039","PHA039_EVAL_ITEM_WARNING","0","Tabela que armazena a relação de inconsistências encontradas no item prescrito/solicitado (a relação de inconsistências é preenchida no momento que o usuário realiza uma nova avaliação sobre item).","65536"
"PHA040","PHA040_EVAL_ITEM_STATUS","0","Tabela que armazena o status de avaliação do item prescrito/solicitado.- Caso o item seja reavaliado, será gerado um novo registro de status de avaliação, para histórico.","65536"
"PHA041","PHA041_EVAL_ITEM_REPLACE","0","Tabela que armazena a relação de produtos que devem substituir o item prescrito/solicitado.","65536"
"PHA042","PHA042_EVAL_ITEM_SCHEDULE","0","Tabela que armazena as quantidades e os horários de aprazamento do item prescrito/solicitado.","65536"
"PHA043","PHA043_EVALUATION_ITEM","0","Tabela que armazena as informações do item prescrito/solicitado e que deve passar pelo processo de avaliação farmacêutica.","65536"
"STO055","STO055_DISPENSE_EQUIPMENT","27","Tabela de equipamentos de dispensação","65536"
"STO054","STO054_ATTENDANCE_STOCK","0","Tabela vincula estoques de atendimento com estoque","65536"
"SCH074","SCH074_CHECKUP_ITEM_EXEC","806","","65536"
"SCH073","SCH073_LOCK_CHECKUP","62956","Tabela que mantém o mapeamento entre o agendamento de um protocolo de checkup e seus agendamentos gerados nas respectivas agendas dos exames selecionados","2097152"
"STO056","STO056_PROD_REQUEST_MOV","4343019","Tabela de relacionamento para STO011 e STO015","117440512"
"STO053","STO053_STATUS_PROD_REQ","18","Tabela que armazena o status possível de associação ao item do pedido.","65536"
"STO052","STO052_PROF_ORDER_DETAIL","4240109","Tabela que armazena o detalhamento da ordem médica/enfermagem de atendimento a paciente que será integrada ao domínio da farmácia","184549376"
"STO051","STO051_PROF_ORDER_ITEM","2913370","Tabela que armazena o item incluso através da ordem médica/enfermagem de atendimento a paciente que será integrada ao domínio da farmácia","260046848"
"STO050","STO050_PROFESSIONAL_ORDER","550948","Tabela que armazena a ordem médica/enfermagem de atendimento a paciente que será integrada ao domínio da farmácia","31457280"
"SCH076","SCH076_EMAIL_LINK_LOG","0","Tabela responsável por manter os logs de resposta aos questionários ","65536"
"SCH075","SCH075_EMAIL_LINK","6212","Tabela responsável por manter os links para resposta de questionários via web","524288"
"ADM401","ADM401_EXAM_REQUEST_LOG","2426786","Tabela responsável por manter os históricos de aprovação, cancelamento e execução de uma solicitação de exames","117440512"
"SUR029","SUR029_SHEET_ROOM_CONSIGNED","0","Itens consignados lançados na folha de sala de pacientes","65536"
"SUR026","SUR026_SHEET_ROOM_PHARMACY","117326","Identificação de particularidades farmacológicas informadas em uma folha de sala de paciente","5242880"
"SUR025","SUR025_SHEET_ROOM_SURGERY","117323","Identificação de particularidades cirúrgicas informadas em uma folha de sala de paciente","12582912"
"SUR024","SUR024_SHEET_ROOM_ITEM_LOT","1079667","Armazena os dados de lotes de itens que foram solicitados através da folha de sala","54525952"
"SUR023","SUR023_SHEET_ROOM_ITEM","1316552","Armazena os dados de itens que foram solicitados através da folha de sala","75497472"
"SUR022","SUR022_SHEET_ROOM","117312","Armazena os dados de folhas de salas de pacientes","4194304"
"SUR028","SUR028_EQUIP_ESTABLISHMENT","285","Configuração de Estabelecimentos cadastrados por Equipamentos.","65536"
"PHA037","PHA037_DISPENSED_IN_PED","2259999","Tabela que armazena a relação entre as solicitações e o PDA.","75497472"
"PHA035","PHA035_PARAM_EXAM_GENERIC_NAME","0","Tabela que armazena a relação entre os exames que sofrem interferências de uso de alguns princípios ativos..","65536"
"PHA036","PHA036_THERAPY_DUPLICATION","2","Tabela para identificar quais princípios ativos correspondem a outros princípios ativos. Desta forma é possível identificar as duplicidades terapêuticas.","65536"
"ADM399","ADM399_PARAM_PRODUCT_DOSAGE","1321","Tabela que armazena as doses sugeridas para pacientes conforme indicação da situação em que se enquadre o mesmo. Se é paciente Especial, por peso, idade ou com base nos resultados de exames.","131072"
"STO049","STO049_CHECK_ITEMS_LOG","0","Log de checagens efetuadas para produtos do estoque reservado do paciente (log do recurso de checagem rápida)","65536"
"ADM398","ADM398_STRUCTURE_PRODUCT","22296","Tabela de relacionamento entre estrutura hierárquica e produtos - indica quais produtos do subgrupo relacionado à estrutura fazem parte da estrutura.","524288"
"SCH072","SCH072_SCHEDULE_GROUP_SELECT","0","Tabela dos grupos de uma vigência de seletividade","65536"
"SCH071","SCH071_SCHEDULE_SELECTIVITY","0","Tabela da vigência da seletividade","65536"
"SCH070","SCH070_GROUP_SHARED","0","Tabela de compartilhamento de agendamento com outros grupos de seletividade.","65536"
"SCH069","SCH069_GROUP_HMO","0","Tabela dos convênios que fazem parte de um grupo de seletividade.","65536"
"SCH068","SCH068_GROUP_SELECTIVITY","0","Tabela dos grupos de seletividade","65536"
"ADM480","ADM480_ADVANCE_LOG","160","Tabela de logs de adiantamento","65536"
"EMR070","EMR070_BILL_LOG_INFO","1169816","Tabela que armazena o tipo de log da conta","33554432"
"EMR071","EMR071_BILL_LOG","35586784","Tabela que armazena como estava a conta em cada etapa do sistema","2147483648"
"STO094","STO094_STOCK_BALANCE_LOG","0","Tabela de logs de movimentação de saldo","0"
"MP2234","MP2234_SUR_INTERCURRENCE","0","Tabela responsável para guardar as intercorrências da cirurgia","0"
"MP2237","MP2237_SUR_CPT_DONE","0","Tabela responsável para armazenar as CPTs feitas na cirurgia","0"
"MP2236","MP2236_SUR_CPT","0","Tabela responsável para armazenar as CPTs previstas  na cirurgia","0"
"MP2235","MP2235_SUR_CID","0","Tabela responsável para armazenar os CIDs da cirurgia","0"
"SYS023","SYS023_REPLACE_PRODUCT","0","Tabela de substituições de produtos.Vai ser utilizada entre a enfermagem e a farmácia.Um novo registro é criado quando a farmácia (dispensação) efetua uma substituição de um produto por outro.Na execução da enfermagem, o sistema deve verificar se o produto que está sendo executado existe realmente no estoque. Caso não exista, o sistema deve verificar nesta tabela (SYS023) se o produto em questão não foi substituído por outro.","65536"
"SYS019","SYS019_USER_GROUP","5261"," ","131072"
"SYS024","SYS024_CREDENTIAL_INST","489","Instituições (pessoas jurídicas) credenciadas","131072"
"SYS018","SYS018_GROUP","103"," ","65536"
"SYS017","SYS017_EXCLUSION_DEPS","0","Dicionário de dependências de exclusão.É utilizado pelo gerenciador de exclusão lógica / física para determinar as relações de dependências entre as tabelas, para decidire o tipo de exclusão.","65536"
"SYS016","SYS016_RELIGION","36","Cadastro de religiões","65536"
"SYS015","SYS015_DOCUMENT_ID_TYPE","3","Tipos de documentos de identificação, como:RG, CPF, etc","65536"
"SYS013","SYS013_PROFESSINAL_SPEC","46324","Especialidade(s) médica de um profissional","2097152"
"SYS012","SYS012_PHYSICIAN_SPECIALITY","235","Tabela de especialidades médicas","65536"
"SYS011","SYS011_STATE","69","Tabela de estados","65536"
"SYS010","SYS010_USER","5115","Tabela de usuários do sistema","524288"
"SYS008","SYS008_PROFESSIONAL_TYPE","6","Tabela de tipos de profissionais","65536"
"SYS007","SYS007_COST_ACCOUNT_UNIT","0","Tabela das unidades da instituição que compõe um centro de custo","65536"
